seed,method,scope,facility,geometry,n,tp,fp,fn,tn,recall,precision,f1,false_positive_rate,auroc,margin_auroc
0,B1,all,__all__,__all__,1152,156,29,228,739,0.40625,0.8432432432432433,0.5483304042179262,0.037760416666666664,0.8870069715711806,0.8870069715711806
0,B2,all,__all__,__all__,1152,120,2,264,766,0.3125,0.9836065573770492,0.4743083003952569,0.0026041666666666665,0.8687099880642362,0.8687099880642362
0,B3,all,__all__,__all__,1152,110,21,274,747,0.2864583333333333,0.8396946564885496,0.42718446601941745,0.02734375,0.8687099880642362,0.871246337890625
0,P1,all,__all__,__all__,1152,115,22,269,746,0.2994791666666667,0.8394160583941606,0.44145873320537427,0.028645833333333332,0.8687099880642362,0.8664652506510416
0,B1,seen,__all__,__all__,432,74,12,70,276,0.5138888888888888,0.8604651162790697,0.6434782608695652,0.041666666666666664,0.9102768132716049,0.9102768132716049
0,B2,seen,__all__,__all__,432,54,0,90,288,0.375,1.0,0.5454545454545454,0.0,0.8837770061728395,0.8837770061728395
0,B3,seen,__all__,__all__,432,52,8,92,280,0.3611111111111111,0.8666666666666667,0.5098039215686274,0.027777777777777776,0.8837770061728395,0.8851996527777778
0,P1,seen,__all__,__all__,432,54,10,90,278,0.375,0.84375,0.5192307692307693,0.034722222222222224,0.8837770061728395,0.8817515432098766
0,B1,seen,__all__,central_furniture,144,24,4,24,92,0.5,0.8571428571428571,0.631578947368421,0.041666666666666664,0.9207899305555556,0.9207899305555556
0,B2,seen,__all__,central_furniture,144,20,0,28,96,0.4166666666666667,1.0,0.5882352941176471,0.0,0.8927951388888888,0.8927951388888888
0,B3,seen,__all__,central_furniture,144,18,5,30,91,0.375,0.782608695652174,0.5070422535211268,0.052083333333333336,0.8927951388888888,0.8810763888888888
0,P1,seen,__all__,central_furniture,144,20,5,28,91,0.4166666666666667,0.8,0.547945205479452,0.052083333333333336,0.8927951388888888,0.8797743055555556
0,B1,seen,__all__,clear,144,30,4,18,92,0.625,0.8823529411764706,0.7317073170731707,0.041666666666666664,0.9348958333333334,0.9348958333333334
0,B2,seen,__all__,clear,144,21,0,27,96,0.4375,1.0,0.6086956521739131,0.0,0.9038628472222222,0.9038628472222222
0,B3,seen,__all__,clear,144,24,1,24,95,0.5,0.96,0.6575342465753424,0.010416666666666666,0.9038628472222222,0.9079861111111112
0,P1,seen,__all__,clear,144,24,3,24,93,0.5,0.8888888888888888,0.64,0.03125,0.9038628472222222,0.8999565972222222
