seed,method,scope,facility,geometry,n,tp,fp,fn,tn,recall,precision,f1,false_positive_rate,auroc,margin_auroc
1,B2,seen,standard,vertical_mid,72,1,1,23,47,0.041666666666666664,0.5,0.07692307692307693,0.020833333333333332,0.5850694444444444,0.5850694444444444
1,B3,seen,standard,vertical_mid,72,1,2,23,46,0.041666666666666664,0.3333333333333333,0.07407407407407407,0.041666666666666664,0.5850694444444444,0.5850694444444444
1,P1,seen,standard,vertical_mid,72,1,2,23,46,0.041666666666666664,0.3333333333333333,0.07407407407407407,0.041666666666666664,0.5850694444444444,0.5928819444444444
1,B1,unseen,__all__,__all__,720,12,5,228,475,0.05,0.7058823529411765,0.0933852140077821,0.010416666666666666,0.5821267361111111,0.5821267361111111
1,B2,unseen,__all__,__all__,720,15,5,225,475,0.0625,0.75,0.11538461538461539,0.010416666666666666,0.6406336805555556,0.6406336805555556
1,B3,unseen,__all__,__all__,720,20,10,220,470,0.08333333333333333,0.6666666666666666,0.14814814814814814,0.020833333333333332,0.6406336805555556,0.6376822916666667
1,P1,unseen,__all__,__all__,720,16,8,224,472,0.06666666666666667,0.6666666666666666,0.12121212121212122,0.016666666666666666,0.6406336805555556,0.6414236111111111
1,B1,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5642361111111112,0.5642361111111112
1,B2,unseen,__all__,horizontal_new,144,1,0,47,96,0.020833333333333332,1.0,0.04081632653061224,0.0,0.6039496527777778,0.6039496527777778
1,B3,unseen,__all__,horizontal_new,144,4,1,44,95,0.08333333333333333,0.8,0.1509433962264151,0.010416666666666666,0.6039496527777778,0.5922309027777778
1,P1,unseen,__all__,horizontal_new,144,2,1,46,95,0.041666666666666664,0.6666666666666666,0.0784313725490196,0.010416666666666666,0.6039496527777778,0.6095920138888888
1,B1,unseen,__all__,low_new,144,7,4,41,92,0.14583333333333334,0.6363636363636364,0.23728813559322035,0.041666666666666664,0.6241319444444444,0.6241319444444444
1,B2,unseen,__all__,low_new,144,5,2,43,94,0.10416666666666667,0.7142857142857143,0.18181818181818182,0.020833333333333332,0.6968315972222222,0.6968315972222222
1,B3,unseen,__all__,low_new,144,6,3,42,93,0.125,0.6666666666666666,0.21052631578947367,0.03125,0.6968315972222222,0.69140625
1,P1,unseen,__all__,low_new,144,5,2,43,94,0.10416666666666667,0.7142857142857143,0.18181818181818182,0.020833333333333332,0.6968315972222222,0.6966145833333334
1,B1,unseen,__all__,two_new,144,3,1,45,95,0.0625,0.75,0.11538461538461539,0.010416666666666666,0.5733506944444444,0.5733506944444444
1,B2,unseen,__all__,two_new,144,3,0,45,96,0.0625,1.0,0.11764705882352941,0.0,0.6486545138888888,0.6486545138888888
1,B3,unseen,__all__,two_new,144,3,0,45,96,0.0625,1.0,0.11764705882352941,0.0,0.6486545138888888,0.6467013888888888
1,P1,unseen,__all__,two_new,144,3,0,45,96,0.0625,1.0,0.11764705882352941,0.0,0.6486545138888888,0.6495225694444444
1,B1,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.6356336805555556,0.6356336805555556
1,B2,unseen,__all__,vertical_new,144,2,1,46,95,0.041666666666666664,0.6666666666666666,0.0784313725490196,0.010416666666666666,0.6514756944444444,0.6514756944444444
1,B3,unseen,__all__,vertical_new,144,2,2,46,94,0.041666666666666664,0.5,0.07692307692307693,0.020833333333333332,0.6514756944444444,0.6514756944444444
1,P1,unseen,__all__,vertical_new,144,2,2,46,94,0.041666666666666664,0.5,0.07692307692307693,0.020833333333333332,0.6514756944444444,0.6540798611111112
1,B1,unseen,__all__,wide_new,144,2,0,46,96,0.041666666666666664,1.0,0.08,0.0,0.564453125,0.564453125
