seed,scope,facility,geometry,method,recall,precision,f1,auroc,margin_auroc,false_positive_rate
4,unseen,harsh,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,0.0,0.0
4,unseen,harsh,low_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.0,0.0
4,unseen,harsh,two_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.0,0.0
4,unseen,harsh,vertical_new,P1_minus_B3,0.0,,0.0,0.0,-0.015625,0.0
4,unseen,harsh,wide_new,P1_minus_B3,0.0,0.0,0.0,0.0,-0.00520833333333337,0.0
4,unseen,standard,__all__,P1_minus_B3,-0.058333333333333334,0.0,-0.10674799847502858,0.0,0.020729166666666632,0.0
4,unseen,standard,horizontal_new,P1_minus_B3,-0.08333333333333333,,-0.15384615384615385,0.0,0.07899305555555558,0.0
4,unseen,standard,low_new,P1_minus_B3,-0.041666666666666664,,-0.08,0.0,-0.014756944444444475,0.0
4,unseen,standard,two_new,P1_minus_B3,-0.041666666666666664,,-0.08,0.0,0.02690972222222221,0.0
4,unseen,standard,vertical_new,P1_minus_B3,-0.04166666666666667,0.0,-0.06837606837606836,0.0,0.048611111111111105,0.0
4,unseen,standard,wide_new,P1_minus_B3,-0.08333333333333333,,-0.15384615384615385,0.0,0.028645833333333315,0.0
