method,scope,facility,geometry,n_seeds,recall_n_defined,recall_mean,recall_std,precision_n_defined,precision_mean,precision_std,f1_n_defined,f1_mean,f1_std,auroc_n_defined,auroc_mean,auroc_std,margin_auroc_n_defined,margin_auroc_mean,margin_auroc_std,false_positive_rate_n_defined,false_positive_rate_mean,false_positive_rate_std
P1_minus_B3,unseen,__all__,horizontal_new,5,5,-0.008333333333333335,0.023753654689565373,1,,,5,-0.017410018552875696,0.043847996887406746,5,0.0,0.0,5,0.058506944444444466,0.031733634586845465,5,0.0,0.0
P1_minus_B3,unseen,__all__,low_new,5,5,0.004166666666666668,0.022821773229381923,5,-0.010952380952380946,0.14935234329925862,5,0.006578071905485891,0.03948166755329708,5,0.0,0.0,5,0.012717013888888884,0.0051756788839457885,5,0.0020833333333333324,0.008715208609729953
P1_minus_B3,unseen,__all__,two_new,5,5,-1.3877787807814458e-18,0.01473139127471974,5,0.02999999999999998,0.09309493362512627,5,-0.00010086924626325766,0.025439201223038096,5,0.0,0.0,5,0.029123263888888883,0.018489150319329645,5,-0.0020833333333333333,0.004658474953124562
P1_minus_B3,unseen,__all__,vertical_new,5,5,-0.008333333333333335,0.011410886614690962,2,,,5,-0.01569267707082833,0.02151727783241492,5,0.0,0.0,5,0.03845486111111114,0.021138199944115636,5,0.0,0.0
P1_minus_B3,unseen,__all__,wide_new,5,5,-0.008333333333333335,0.023753654689565373,5,-0.06333333333333335,0.12714820748507102,5,-0.015206592232119426,0.04123689755175922,5,0.0,0.0,5,0.021657986111111117,0.014410114410660235,5,0.0020833333333333333,0.004658474953124562
P1_minus_B3,unseen,harsh,__all__,5,5,0.01,0.00912870929175277,5,-0.019814605684170906,0.05451441627997328,5,0.015336573970168823,0.015051834388678497,5,0.0,0.0,5,-0.0035763888888888707,0.0020677950641853175,5,0.003333333333333334,0.003486083443891981
P1_minus_B3,unseen,harsh,horizontal_new,5,5,0.008333333333333335,0.01863389981249825,1,,,5,0.013675213675213672,0.030578707384612498,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0
P1_minus_B3,unseen,harsh,low_new,5,5,0.016666666666666666,0.037267799624996496,5,-0.039999999999999966,0.12780193008453877,5,0.023426382047071703,0.058358500163745,5,0.0,0.0,5,0.0,0.0,5,0.008333333333333333,0.01141088661469096
P1_minus_B3,unseen,harsh,two_new,5,5,0.008333333333333331,0.018633899812498245,5,0.01333333333333333,0.029814239699997188,5,0.011954022988505748,0.026730008006894037,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0
P1_minus_B3,unseen,harsh,vertical_new,5,5,0.008333333333333337,0.018633899812498255,1,,,5,0.011494252873563215,0.02570193077585964,5,0.0,0.0,5,-0.017187499999999977,0.013141799213733039,5,0.0,0.0
P1_minus_B3,unseen,harsh,wide_new,5,5,0.008333333333333331,0.018633899812498245,5,-0.08000000000000003,0.1591644851508443,5,0.00897534138913449,0.02866489825273132,5,0.0,0.0,5,-0.005381944444444442,0.0036000766238416027,5,0.008333333333333333,0.01141088661469096
P1_minus_B3,unseen,standard,__all__,5,5,-0.018333333333333333,0.024579802006254377,3,,,5,-0.033442769794437256,0.04518510964960322,5,0.0,0.0,5,0.031625,0.028591935827559544,5,-0.0025,0.0037267799624996502
P1_minus_B3,unseen,standard,horizontal_new,5,5,-0.025,0.03726779962499649,1,,,5,-0.04676923076923077,0.06915893709334793,5,0.0,0.0,5,0.057812500000000024,0.037369766461793026,5,0.0,0.0
P1_minus_B3,unseen,standard,low_new,5,5,-0.008333333333333333,0.018633899812498248,2,,,5,-0.015384615384615385,0.0361456619214484,5,0.0,0.0,5,-0.001215277777777779,0.015918823025105524,5,-0.004166666666666667,0.009316949906249124
P1_minus_B3,unseen,standard,two_new,5,5,-0.008333333333333333,0.018633899812498248,1,,,5,-0.016,0.03577708763999663,5,0.0,0.0,5,0.046527777777777765,0.042555090078049716,5,-0.004166666666666667,0.009316949906249124
P1_minus_B3,unseen,standard,vertical_new,5,5,-0.025,0.022821773229381923,2,,,5,-0.04248309544861269,0.03921818972149041,5,0.0,0.0,5,0.034722222222222245,0.023501712449098766,5,0.0,0.0
P1_minus_B3,unseen,standard,wide_new,5,5,-0.025,0.03726779962499649,2,,,5,-0.046153846153846156,0.06880209161537815,5,0.0,0.0,5,0.03524305555555553,0.034920225374977146,5,-0.004166666666666667,0.009316949906249124
