method,scope,facility,geometry,n_seeds,recall_n_defined,recall_mean,recall_std,precision_n_defined,precision_mean,precision_std,f1_n_defined,f1_mean,f1_std,auroc_n_defined,auroc_mean,auroc_std,margin_auroc_n_defined,margin_auroc_mean,margin_auroc_std,false_positive_rate_n_defined,false_positive_rate_mean,false_positive_rate_std
B1,unseen,harsh,horizontal_new,5,5,0.35,0.34935456360424305,2,,,5,0.4573235889788558,0.371631654000841,5,0.18263888888888888,0.1344500086730229,5,0.18263888888888888,0.1344500086730229,5,-0.004166666666666667,0.02282177322938192
B1,unseen,harsh,low_new,5,5,0.4333333333333334,0.32086038846964093,5,0.24311663216011042,0.174987147092848,5,0.444935582626966,0.3169340070630757,5,0.17309027777777777,0.12635889687262128,5,0.17309027777777777,0.12635889687262128,5,-0.01666666666666667,0.017430417219459905
B1,unseen,harsh,two_new,5,5,0.19999999999999998,0.2754415646839735,5,0.32023809523809516,0.2477363504206193,5,0.2818628293628294,0.2814805927784681,5,0.17343749999999997,0.12205583440376154,5,0.17343749999999997,0.12205583440376154,5,-0.03333333333333333,0.018633899812498248
B1,unseen,harsh,vertical_new,5,5,0.3,0.16770509831248423,3,,,5,0.39797573657417934,0.21294427930928728,5,0.13854166666666665,0.10439536526481023,5,0.13854166666666665,0.10439536526481023,5,0.0,0.01473139127471974
B1,unseen,harsh,wide_new,5,5,0.20833333333333331,0.22438186696393767,5,0.2373015873015873,0.15689414340509925,5,0.27196196774103637,0.23914243938780497,5,0.17899305555555556,0.12757079826369883,5,0.17899305555555556,0.12757079826369883,5,-0.020833333333333332,0.01473139127471974
B1,unseen,standard,__all__,5,5,0.13,0.06280481227138925,2,,,5,0.2051745912008652,0.09547813338622646,5,0.09581250000000001,0.12242761998591932,5,0.09581250000000001,0.12242761998591932,5,0.04,0.023680453730638037
B1,unseen,standard,horizontal_new,5,5,0.2,0.12638125740085918,1,,,5,0.2726030052557291,0.16104163486929896,5,0.08663194444444444,0.0894126718769113,5,0.08663194444444444,0.0894126718769113,5,0.07916666666666666,0.037267799624996496
B1,unseen,standard,low_new,5,5,0.13333333333333333,0.054326686710022075,2,,,5,0.20652182078210995,0.08396222956809664,5,0.10815972222222221,0.12469913396403828,5,0.10815972222222221,0.12469913396403828,5,0.04583333333333334,0.04516559039308083
B1,unseen,standard,two_new,5,5,0.13333333333333333,0.03486083443891982,1,,,5,0.22327497789566753,0.04964319485242847,5,0.0935763888888889,0.132311429972434,5,0.0935763888888889,0.132311429972434,5,0.016666666666666666,0.01743041721945991
B1,unseen,standard,vertical_new,5,5,0.09166666666666665,0.061801654059130524,1,,,5,0.15145299145299146,0.10043565462423867,5,0.09947916666666666,0.12594675461125027,5,0.09947916666666666,0.12594675461125027,5,0.03333333333333333,0.018633899812498248
B1,unseen,standard,wide_new,5,5,0.09166666666666665,0.061801654059130524,1,,,5,0.15397190293742016,0.10127874885373646,5,0.10520833333333335,0.14917604808009477,5,0.10520833333333335,0.14917604808009477,5,0.025,0.01743041721945991
B2,all,__all__,__all__,5,5,0.2697916666666667,0.0554143169927933,5,0.31424287680538643,0.041208000111351846,5,0.37074570743243673,0.05804128420478091,5,0.20557115342881946,0.07222234736639575,5,0.20557115342881946,0.07222234736639575,5,-0.010677083333333334,0.009452443444209134
B2,seen,__all__,__all__,5,5,0.3111111111111111,0.03380739290177244,5,0.31383408152305303,0.051194936081970906,5,0.4034868701855043,0.038054458537576635,5,0.21565875771604942,0.07471369539818154,5,0.21565875771604942,0.07471369539818154,5,-0.018055555555555557,0.009635025642716396
