budget,method,scope,facility,geometry,n_seeds,recall_n_defined,recall_mean,recall_std,precision_n_defined,precision_mean,precision_std,f1_n_defined,f1_mean,f1_std,auroc_n_defined,auroc_mean,auroc_std,margin_auroc_n_defined,margin_auroc_mean,margin_auroc_std,false_positive_rate_n_defined,false_positive_rate_mean,false_positive_rate_std
0.025,B3,unseen,harsh,two_new,5,5,0.075,0.03486083443891982,5,0.9333333333333332,0.149071198499986,5,0.1368433048433048,0.05951633914349594,5,0.6220486111111111,0.07095683847460882,5,0.6220486111111111,0.07095683847460882,5,0.004166666666666667,0.009316949906249124
0.025,B3,unseen,harsh,vertical_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.6753472222222222,0.05141351699639184,5,0.6753472222222222,0.05141351699639184,5,0.0,0.0
0.025,B3,unseen,harsh,wide_new,5,5,0.08333333333333334,0.05103103630798288,5,0.8933333333333333,0.1534781924429512,5,0.14757127419196384,0.08004684427526954,5,0.6222222222222221,0.07251096211426318,5,0.6222222222222221,0.07251096211426318,5,0.008333333333333333,0.01141088661469096
0.025,B3,unseen,standard,__all__,5,5,0.0,0.0,3,,,5,0.0,0.0,5,0.5536805555555555,0.05471059917806457,5,0.5536805555555555,0.05471059917806457,5,0.005833333333333334,0.00631906287004296
0.025,B3,unseen,standard,horizontal_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.5614583333333334,0.06859671376017941,5,0.5614583333333334,0.06859671376017941,5,0.0,0.0
0.025,B3,unseen,standard,low_new,5,5,0.0,0.0,3,,,5,0.0,0.0,5,0.5727430555555555,0.05678768756779801,5,0.5727430555555555,0.05678768756779801,5,0.0125,0.01141088661469096
0.025,B3,unseen,standard,two_new,5,5,0.0,0.0,1,,,5,0.0,0.0,5,0.5539930555555556,0.04250548172935763,5,0.5539930555555556,0.04250548172935763,5,0.004166666666666667,0.009316949906249124
0.025,B3,unseen,standard,vertical_new,5,5,0.0,0.0,1,,,5,0.0,0.0,5,0.5612847222222223,0.07136187525946777,5,0.5612847222222223,0.07136187525946777,5,0.004166666666666667,0.009316949906249124
0.025,B3,unseen,standard,wide_new,5,5,0.0,0.0,2,,,5,0.0,0.0,5,0.5338541666666667,0.045438376139938896,5,0.5338541666666667,0.045438376139938896,5,0.008333333333333333,0.01141088661469096
0.025,P1,all,__all__,__all__,5,5,0.05,0.010481568644530264,5,0.6813899063899063,0.10728336953825254,5,0.09304669455116613,0.018841995350904167,5,0.5878421359592014,0.06284760740462442,5,0.5841749403211806,0.060460069115446956,5,0.011718749999999998,0.0044155794160971795
0.025,P1,seen,__all__,__all__,5,5,0.075,0.016579633869879616,5,0.6137857142857144,0.13381175858157562,5,0.13302915798899637,0.027191733859693135,5,0.5989631558641976,0.07185078481948656,5,0.5935426311728395,0.07142653906231584,5,0.025,0.01261520980873955
0.025,P1,seen,__all__,central_furniture,5,5,0.07916666666666668,0.02716334335501104,5,0.8433333333333334,0.09398581453247788,5,0.14333967639628015,0.04569822154365318,5,0.5996961805555555,0.07260608224821333,5,0.5953125,0.07425449791908091,5,0.008333333333333333,0.004658474953124561
0.025,P1,seen,__all__,clear,5,5,0.1375,0.03784562942621864,5,0.5614035087719298,0.15742023134383404,5,0.21595508445469166,0.04755153661115344,5,0.6095486111111111,0.08334878848834244,5,0.6184027777777777,0.07692118440421082,5,0.0625,0.043576043048649774
0.025,P1,seen,__all__,vertical_mid,5,5,0.008333333333333333,0.018633899812498248,2,,,5,0.01568627450980392,0.03507557611764376,5,0.6259114583333333,0.055169651387412484,5,0.6020833333333333,0.06184336140611405,5,0.004166666666666667,0.00570544330734548
0.025,P1,seen,harsh,__all__,5,5,0.15,0.03315926773975923,5,0.7230211817168339,0.1894105851442658,5,0.24589414713253724,0.04782419618171584,5,0.6441743827160493,0.09170479346877043,5,0.6431134259259259,0.09213042025472687,5,0.03333333333333333,0.02795084971874737
0.025,P1,seen,harsh,central_furniture,5,5,0.15833333333333335,0.05432668671002208,5,0.8933333333333333,0.09831920802501748,5,0.263719422340112,0.07686642606135553,5,0.656423611111111,0.09018048643729061,5,0.656423611111111,0.09018048643729061,5,0.0125,0.01141088661469096
0.025,P1,seen,harsh,clear,5,5,0.275,0.07569125885243728,5,0.6981442577030812,0.23118951413587613,5,0.3788801468659847,0.07483452553013724,5,0.6739583333333334,0.09990297484900316,5,0.6717013888888889,0.10109847701324758,5,0.08333333333333333,0.08715208609729955
0.025,P1,seen,harsh,vertical_mid,5,5,0.016666666666666666,0.037267799624996496,2,,,5,0.03076923076923077,0.06880209161537815,5,0.6796875,0.057021405902482586,5,0.6788194444444444,0.05631667216426597,5,0.004166666666666667,0.009316949906249124
0.025,P1,seen,standard,__all__,5,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.5566358024691358,0.0617957757608842,5,0.5365547839506173,0.06066521480645509,5,0.01666666666666667,0.006211299937499416
0.025,P1,seen,standard,central_furniture,5,5,0.0,0.0,1,,,5,0.0,0.0,5,0.5545138888888889,0.05277463669380946,5,0.5234374999999999,0.06794441126242716,5,0.004166666666666667,0.009316949906249124
0.025,P1,seen,standard,clear,5,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.5614583333333333,0.058241935052414685,5,0.5651041666666666,0.05572483974202788,5,0.041666666666666664,0.0
0.025,P1,seen,standard,vertical_mid,5,5,0.0,0.0,1,,,5,0.0,0.0,5,0.5682291666666666,0.08451090378070622,5,0.5243055555555556,0.08343725435761687,5,0.004166666666666667,0.009316949906249124
0.025,P1,unseen,__all__,__all__,5,5,0.034999999999999996,0.008122328620674135,5,0.8369696969696969,0.12207364288960137,5,0.06704475878907906,0.015057565027718605,5,0.5821805555555556,0.057575333295492935,5,0.5800069444444444,0.05369857703594015,5,0.00375,0.002716334335501104
0.025,P1,unseen,__all__,horizontal_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.5832899305555556,0.054849246173238955,5,0.5927517361111111,0.042769523143443344,5,0.0,0.0
0.025,P1,unseen,__all__,low_new,5,5,0.075,0.011410886614690956,5,0.8699999999999999,0.12041594578792293,5,0.13775292410142576,0.019439368603431383,5,0.6006510416666668,0.07355000580810055,5,0.6118923611111111,0.06602745198224848,5,0.00625,0.00570544330734548
0.025,P1,unseen,__all__,two_new,5,5,0.041666666666666664,0.01473139127471974,5,0.8666666666666666,0.18257418583505539,5,0.07906522609043617,0.02717173843107861,5,0.5809461805555556,0.05507900570338252,5,0.5883680555555555,0.04925244833745136,5,0.004166666666666667,0.00570544330734548
0.025,P1,unseen,__all__,vertical_new,5,5,0.004166666666666667,0.009316949906249124,1,,,5,0.008,0.01788854381999832,5,0.6202690972222222,0.04860587924474473,5,0.5919270833333332,0.05524007443266692,5,0.0020833333333333333,0.004658474953124562
0.025,P1,unseen,__all__,wide_new,5,5,0.05416666666666666,0.018633899812498245,5,0.8266666666666665,0.16733200530681513,5,0.10109064002959674,0.032523499988739706,5,0.5714409722222223,0.05720063758171348,5,0.5641059027777778,0.05811853167984743,5,0.00625,0.00570544330734548
0.025,P1,unseen,harsh,__all__,5,5,0.06999999999999999,0.01624465724134827,5,0.866969696969697,0.11348677022283546,5,0.12909263764225598,0.028163702310540766,5,0.6141666666666666,0.07458925753680605,5,0.6121458333333332,0.07568852471118227,5,0.005833333333333334,0.004750730937913075
0.025,P1,unseen,harsh,horizontal_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.609548611111111,0.06656180718210122,5,0.59375,0.07477128433065228,5,0.0,0.0
0.025,P1,unseen,harsh,low_new,5,5,0.15,0.022821773229381913,5,0.8699999999999999,0.12041594578792293,5,0.2547892720306513,0.03371065460604152,5,0.6421875000000001,0.08372439708499174,5,0.6421875000000001,0.08372439708499174,5,0.0125,0.01141088661469096
0.025,P1,unseen,harsh,two_new,5,5,0.08333333333333333,0.02946278254943948,5,0.8666666666666666,0.18257418583505539,5,0.15047293447293447,0.05034029861256361,5,0.6220486111111111,0.07095683847460882,5,0.6220486111111111,0.07095683847460882,5,0.008333333333333333,0.01141088661469096
0.025,P1,unseen,harsh,vertical_new,5,5,0.008333333333333333,0.018633899812498248,1,,,5,0.016,0.03577708763999664,5,0.6753472222222222,0.05141351699639184,5,0.6753472222222222,0.05141351699639184,5,0.0,0.0
0.025,P1,unseen,harsh,wide_new,5,5,0.10833333333333332,0.03726779962499649,5,0.8933333333333333,0.1534781924429512,5,0.19078494940563906,0.05650943383850114,5,0.6222222222222221,0.07251096211426318,5,0.6222222222222221,0.07251096211426318,5,0.008333333333333333,0.01141088661469096
0.025,P1,unseen,standard,__all__,5,5,0.0,0.0,1,,,5,0.0,0.0,5,0.5536805555555555,0.05471059917806457,5,0.5429513888888888,0.04755475492981943,5,0.0016666666666666666,0.003726779962499649
0.025,P1,unseen,standard,horizontal_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.5614583333333334,0.06859671376017941,5,0.5982638888888889,0.06412868739097345,5,0.0,0.0
0.025,P1,unseen,standard,low_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.5727430555555555,0.05678768756779801,5,0.58125,0.05628522024078802,5,0.0,0.0
0.025,P1,unseen,standard,two_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.5539930555555556,0.04250548172935763,5,0.5612847222222221,0.03390198723701646,5,0.0,0.0
0.025,P1,unseen,standard,vertical_new,5,5,0.0,0.0,1,,,5,0.0,0.0,5,0.5612847222222223,0.07136187525946777,5,0.503125,0.07899448640340252,5,0.004166666666666667,0.009316949906249124
0.025,P1,unseen,standard,wide_new,5,5,0.0,0.0,1,,,5,0.0,0.0,5,0.5338541666666667,0.045438376139938896,5,0.4991319444444445,0.053238774998936124,5,0.004166666666666667,0.009316949906249124
0.05,B1,all,__all__,__all__,5,5,0.11093749999999998,0.06950247141639002,5,0.645538753483959,0.054270493182009945,5,0.18337494434489932,0.09607072932679196,5,0.6471110026041667,0.1313430760123502,5,0.6471110026041667,0.1313430760123502,5,0.029427083333333333,0.014132253699182432
0.05,B1,seen,__all__,__all__,5,5,0.15,0.09692414623537722,5,0.5950499007375067,0.08917036358408972,5,0.23256368979691738,0.12426028681792188,5,0.6628713348765432,0.13398304112954346,5,0.6628713348765432,0.13398304112954346,5,0.04513888888888888,0.012276159395599784
0.05,B1,seen,__all__,central_furniture,5,5,0.16666666666666669,0.10622957319984969,5,0.7584321475625824,0.0814934873391949,5,0.2601634919371849,0.12420295792387714,5,0.6614149305555556,0.1429363424772005,5,0.6614149305555556,0.1429363424772005,5,0.029166666666666667,0.022582795196540415
0.05,B1,seen,__all__,clear,5,5,0.2583333333333333,0.14328124053374497,5,0.5518810938165777,0.12065631447583137,5,0.3433573211661383,0.15811878554140835,5,0.6712239583333333,0.13726287157350192,5,0.6712239583333333,0.13726287157350192,5,0.09375,0.02442924874908036
0.05,B1,seen,__all__,vertical_mid,5,5,0.025,0.05590169943749475,4,,,5,0.04285714285714286,0.095831484749991,5,0.6819010416666667,0.10863820186102864,5,0.6819010416666667,0.10863820186102864,5,0.012499999999999999,0.008715208609729953
0.05,B1,seen,harsh,__all__,5,5,0.28055555555555556,0.18409982866254995,5,0.6226470588235294,0.0689787925217773,5,0.36777407668025014,0.16765552321398008,5,0.69477237654321,0.13268256782300983,5,0.69477237654321,0.13268256782300983,5,0.07916666666666666,0.03128855646130225
0.05,B1,seen,harsh,central_furniture,5,5,0.33333333333333337,0.21245914639969937,5,0.7584321475625824,0.0814934873391949,5,0.43301418439716316,0.16481392492017533,5,0.7005208333333334,0.12807276487158323,5,0.7005208333333334,0.12807276487158323,5,0.058333333333333334,0.04516559039308083
0.05,B1,seen,harsh,clear,5,5,0.4583333333333333,0.24473625259314022,5,0.5975664867497898,0.10530841583583377,5,0.49332113112836806,0.17427976434642056,5,0.7152777777777778,0.12932279896811522,5,0.7152777777777778,0.12932279896811522,5,0.15416666666666665,0.06353312784157045
0.05,B1,seen,harsh,vertical_mid,5,5,0.05,0.1118033988749895,4,,,5,0.075,0.16770509831248423,5,0.7190972222222223,0.11052566575814354,5,0.7190972222222223,0.11052566575814354,5,0.024999999999999998,0.017430417219459905
0.05,B1,seen,standard,__all__,5,5,0.019444444444444445,0.018633899812498245,5,0.4833333333333333,0.4579543888011362,5,0.037266951161688,0.03554871284693113,5,0.6339699074074074,0.13204200469711136,5,0.6339699074074074,0.13204200469711136,5,0.01111111111111111,0.009316949906249122
0.05,B1,seen,standard,central_furniture,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.6373263888888888,0.15053494983785387,5,0.6373263888888888,0.15053494983785387,5,0.0,0.0
0.05,B1,seen,standard,clear,5,5,0.05833333333333333,0.05590169943749475,5,0.4833333333333333,0.4579543888011362,5,0.10325600325600326,0.09775718535982418,5,0.640798611111111,0.13617050017057752,5,0.640798611111111,0.13617050017057752,5,0.03333333333333333,0.02795084971874737
0.05,B1,seen,standard,vertical_mid,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.640451388888889,0.1117440738478934,5,0.640451388888889,0.1117440738478934,5,0.0,0.0
0.05,B1,unseen,__all__,__all__,5,5,0.0875,0.053764532919016415,5,0.7109627259994907,0.09142634740725186,5,0.15054891039150117,0.07831424491454517,5,0.6380399305555555,0.129426601768284,5,0.6380399305555555,0.129426601768284,5,0.02,0.01570120306784731
0.05,B1,unseen,__all__,horizontal_new,5,5,0.025,0.04516559039308083,2,,,5,0.04387755102040816,0.07734263086382531,5,0.6492621527777778,0.1335348372692153,5,0.6492621527777778,0.1335348372692153,5,0.00625,0.013975424859373687
0.05,B1,unseen,__all__,low_new,5,5,0.18333333333333335,0.11729740216882707,5,0.7417654808959155,0.14923238836879735,5,0.27635840813210116,0.14283146346913683,5,0.6623697916666667,0.1389126566577416,5,0.6623697916666667,0.1389126566577416,5,0.0375,0.027163343355011037
0.05,B1,unseen,__all__,two_new,5,5,0.10416666666666666,0.03897559777889522,5,0.740934065934066,0.15581307404771128,5,0.17838309231751856,0.05390715806552415,5,0.6346788194444445,0.13277691133678435,5,0.6346788194444445,0.13277691133678435,5,0.022916666666666665,0.02003685839757432
0.05,B1,unseen,__all__,vertical_new,5,5,0.020833333333333336,0.046584749531245626,2,,,5,0.03636363636363636,0.08131156281817417,5,0.666796875,0.10814594897507186,5,0.666796875,0.10814594897507186,5,0.00625,0.009316949906249122
0.05,B1,unseen,__all__,wide_new,5,5,0.10416666666666667,0.04658474953124561,5,0.7159340659340659,0.18614132578521267,5,0.17625122418565042,0.06939132103764735,5,0.6137586805555555,0.11498238789565274,5,0.6137586805555555,0.11498238789565274,5,0.027083333333333338,0.02030582155168534
0.05,B1,unseen,harsh,__all__,5,5,0.1716666666666667,0.10746446441085122,5,0.7064605614973262,0.09688896925178844,5,0.2615743785645557,0.1194920955507573,5,0.6593194444444445,0.13165667998636024,5,0.6593194444444445,0.13165667998636024,5,0.04,0.03140240613569462
0.05,B1,unseen,harsh,horizontal_new,5,5,0.05,0.09033118078616166,2,,,5,0.0785,0.13531906739258884,5,0.6498263888888889,0.12996447071320047,5,0.6498263888888889,0.12996447071320047,5,0.0125,0.027950849718747374
0.05,B1,unseen,harsh,low_new,5,5,0.35000000000000003,0.22553947671207264,5,0.7334321475625823,0.1555059053227684,5,0.4351570415400203,0.18658056354888192,5,0.6866319444444444,0.12944364577498604,5,0.6866319444444444,0.12944364577498604,5,0.075,0.054326686710022075
0.05,B1,unseen,harsh,two_new,5,5,0.20833333333333331,0.07795119555779044,5,0.740934065934066,0.15581307404771128,5,0.31350261551874453,0.07880974237808254,5,0.6618055555555556,0.12464776036404805,5,0.6618055555555556,0.12464776036404805,5,0.04583333333333333,0.04007371679514864
0.05,B1,unseen,harsh,vertical_new,5,5,0.04166666666666667,0.09316949906249125,2,,,5,0.06451612903225806,0.14426245016127676,5,0.7149305555555555,0.11612266989997717,5,0.7149305555555555,0.11612266989997717,5,0.0125,0.018633899812498245
0.05,B1,unseen,harsh,wide_new,5,5,0.20833333333333334,0.09316949906249122,5,0.7159340659340659,0.18614132578521267,5,0.3067718462879753,0.10874843898959331,5,0.6505208333333334,0.11552250837879875,5,0.6505208333333334,0.11552250837879875,5,0.054166666666666675,0.04061164310337068
0.05,B1,unseen,standard,__all__,5,5,0.003333333333333333,0.007453559924999298,1,,,5,0.006557377049180328,0.014662740836064196,5,0.6205208333333333,0.12210467980722775,5,0.6205208333333333,0.12210467980722775,5,0.0,0.0
0.05,B1,unseen,standard,horizontal_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.6527777777777778,0.13162424597933936,5,0.6527777777777778,0.13162424597933936,5,0.0,0.0
0.05,B1,unseen,standard,low_new,5,5,0.016666666666666666,0.037267799624996496,1,,,5,0.03076923076923077,0.06880209161537815,5,0.6527777777777778,0.13724888949577727,5,0.6527777777777778,0.13724888949577727,5,0.0,0.0
0.05,B1,unseen,standard,two_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.6333333333333333,0.13415404736705272,5,0.6333333333333333,0.13415404736705272,5,0.0,0.0
0.05,B1,unseen,standard,vertical_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.6163194444444444,0.09709037438701694,5,0.6163194444444444,0.09709037438701694,5,0.0,0.0
0.05,B1,unseen,standard,wide_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.5819444444444445,0.10510392864653882,5,0.5819444444444445,0.10510392864653882,5,0.0,0.0
0.05,B2,all,__all__,__all__,5,5,0.07760416666666667,0.01995206386393537,5,0.553446577647159,0.10357114619515868,5,0.13538619138765456,0.03180039743846293,5,0.5878421359592014,0.06284760740462442,5,0.5878421359592014,0.06284760740462442,5,0.032031250000000004,0.011298902682248249
0.05,B2,seen,__all__,__all__,5,5,0.10833333333333332,0.028463752127665557,5,0.5266186213223729,0.11593480996122095,5,0.17889907170056057,0.04269633953297901,5,0.5989631558641976,0.07185078481948656,5,0.5989631558641976,0.07185078481948656,5,0.04930555555555556,0.01418945607062677
0.05,B2,seen,__all__,central_furniture,5,5,0.1125,0.043200919486099415,5,0.6030769230769231,0.13608658824560463,5,0.1852892050726879,0.06115623897983733,5,0.5996961805555555,0.07260608224821333,5,0.5996961805555555,0.07260608224821333,5,0.04166666666666667,0.025515518153991442
0.05,B2,seen,__all__,clear,5,5,0.19583333333333333,0.05628856702544291,5,0.5049452611372116,0.13311409030653312,5,0.27931672329519164,0.06897578831336226,5,0.6095486111111111,0.08334878848834244,5,0.6095486111111111,0.08334878848834244,5,0.1,0.0372677996249965
0.05,B2,seen,__all__,vertical_mid,5,5,0.016666666666666666,0.037267799624996496,3,,,5,0.03018867924528302,0.06750393894338987,5,0.6259114583333333,0.055169651387412484,5,0.6259114583333333,0.055169651387412484,5,0.00625,0.00570544330734548
0.05,B2,seen,harsh,__all__,5,5,0.2111111111111111,0.0576012259814659,5,0.5729768285549219,0.15890586037328405,5,0.3041596375807174,0.06745607039327095,5,0.6441743827160493,0.09170479346877043,5,0.6441743827160493,0.09170479346877043,5,0.08472222222222223,0.03784562942621864
0.05,B2,seen,harsh,central_furniture,5,5,0.225,0.08640183897219883,5,0.6436829836829837,0.1484327256992131,5,0.32007159869228835,0.09212411389028244,5,0.656423611111111,0.09018048643729061,5,0.656423611111111,0.09018048643729061,5,0.075,0.05432668671002208
0.05,B2,seen,harsh,clear,5,5,0.38333333333333336,0.11562030771259675,5,0.5499744245524296,0.16430006716821646,5,0.4420914169319188,0.10088606327997995,5,0.6739583333333334,0.09990297484900316,5,0.6739583333333334,0.09990297484900316,5,0.17083333333333334,0.07850601533923655
0.05,B2,seen,harsh,vertical_mid,5,5,0.025,0.055901699437494755,3,,,5,0.04444444444444444,0.09938079899999064,5,0.6796875,0.057021405902482586,5,0.6796875,0.057021405902482586,5,0.008333333333333333,0.01141088661469096
0.05,B2,seen,standard,__all__,5,5,0.005555555555555555,0.01242259987499883,4,,,5,0.010256410256410256,0.022934030538459382,5,0.5566358024691358,0.0617957757608842,5,0.5566358024691358,0.0617957757608842,5,0.01388888888888889,0.010980130764473538
0.05,B2,seen,standard,central_furniture,5,5,0.0,0.0,2,,,5,0.0,0.0,5,0.5545138888888889,0.05277463669380946,5,0.5545138888888889,0.05277463669380946,5,0.008333333333333333,0.01141088661469096
0.05,B2,seen,standard,clear,5,5,0.008333333333333333,0.018633899812498248,4,,,5,0.014814814814814814,0.03312693299999688,5,0.5614583333333333,0.058241935052414685,5,0.5614583333333333,0.058241935052414685,5,0.029166666666666664,0.018633899812498245
0.05,B2,seen,standard,vertical_mid,5,5,0.008333333333333333,0.018633899812498248,1,,,5,0.015384615384615385,0.034401045807689073,5,0.5682291666666666,0.08451090378070622,5,0.5682291666666666,0.08451090378070622,5,0.004166666666666667,0.009316949906249124
0.05,B2,unseen,__all__,__all__,5,5,0.059166666666666666,0.016509677296799124,5,0.6072811447811448,0.1235773304187767,5,0.10668059563541746,0.027312361173028002,5,0.5821805555555556,0.057575333295492935,5,0.5821805555555556,0.057575333295492935,5,0.021666666666666667,0.012377875647927456
0.05,B2,unseen,__all__,horizontal_new,5,5,0.004166666666666667,0.009316949906249124,1,,,5,0.008163265306122448,0.018253616142855426,5,0.5832899305555556,0.054849246173238955,5,0.5832899305555556,0.054849246173238955,5,0.0,0.0
0.05,B2,unseen,__all__,low_new,5,5,0.1125,0.03159531435021479,5,0.5456277056277056,0.10706810107951423,5,0.18404480641768778,0.041252425962134597,5,0.6006510416666668,0.07355000580810055,5,0.6006510416666668,0.07355000580810055,5,0.05,0.02258279519654042
0.05,B2,unseen,__all__,two_new,5,5,0.08333333333333334,0.03294039229342062,5,0.7583333333333333,0.22897719440056813,5,0.1459203892083149,0.05097616728318391,5,0.5809461805555556,0.05507900570338252,5,0.5809461805555556,0.05507900570338252,5,0.020833333333333332,0.01948779888944761
0.05,B2,unseen,__all__,vertical_new,5,5,0.008333333333333333,0.018633899812498248,2,,,5,0.01568627450980392,0.03507557611764376,5,0.6202690972222222,0.04860587924474473,5,0.6202690972222222,0.04860587924474473,5,0.004166666666666667,0.00570544330734548
0.05,B2,unseen,__all__,wide_new,5,5,0.0875,0.030900827029565262,5,0.6506410256410257,0.21296623833820788,5,0.14925960621042586,0.04458395542462776,5,0.5714409722222223,0.05720063758171348,5,0.5714409722222223,0.05720063758171348,5,0.03333333333333333,0.026962873136551636
0.05,B2,unseen,harsh,__all__,5,5,0.11833333333333333,0.03301935459359825,5,0.6514282611056805,0.1837097220596182,5,0.19632081127013104,0.04728738100888984,5,0.6141666666666666,0.07458925753680605,5,0.6141666666666666,0.07458925753680605,5,0.03833333333333334,0.02754415646839735
0.05,B2,unseen,harsh,horizontal_new,5,5,0.008333333333333333,0.018633899812498248,1,,,5,0.016,0.03577708763999664,5,0.609548611111111,0.06656180718210122,5,0.609548611111111,0.06656180718210122,5,0.0,0.0
0.05,B2,unseen,harsh,low_new,5,5,0.225,0.06319062870042957,5,0.5785281385281384,0.14879267122203596,5,0.316297238498377,0.059027230403953974,5,0.6421875000000001,0.08372439708499174,5,0.6421875000000001,0.08372439708499174,5,0.09166666666666667,0.050173310744967906
0.05,B2,unseen,harsh,two_new,5,5,0.16666666666666669,0.06588078458684124,5,0.7583333333333333,0.22897719440056813,5,0.26044094794094796,0.08107338225246474,5,0.6220486111111111,0.07095683847460882,5,0.6220486111111111,0.07095683847460882,5,0.041666666666666664,0.03897559777889522
0.05,B2,unseen,harsh,vertical_new,5,5,0.016666666666666666,0.037267799624996496,2,,,5,0.03076923076923077,0.06880209161537815,5,0.6753472222222222,0.05141351699639184,5,0.6753472222222222,0.05141351699639184,5,0.004166666666666667,0.009316949906249124
0.05,B2,unseen,harsh,wide_new,5,5,0.175,0.061801654059130524,5,0.725,0.25617376914899,5,0.2670787545787546,0.07055733039326413,5,0.6222222222222221,0.07251096211426318,5,0.6222222222222221,0.07251096211426318,5,0.05416666666666666,0.05432668671002207
0.05,B2,unseen,standard,__all__,5,5,0.0,0.0,2,,,5,0.0,0.0,5,0.5536805555555555,0.05471059917806457,5,0.5536805555555555,0.05471059917806457,5,0.005,0.007453559924999299
0.05,B2,unseen,standard,horizontal_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.5614583333333334,0.06859671376017941,5,0.5614583333333334,0.06859671376017941,5,0.0,0.0
0.05,B2,unseen,standard,low_new,5,5,0.0,0.0,2,,,5,0.0,0.0,5,0.5727430555555555,0.05678768756779801,5,0.5727430555555555,0.05678768756779801,5,0.008333333333333333,0.01141088661469096
0.05,B2,unseen,standard,two_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.5539930555555556,0.04250548172935763,5,0.5539930555555556,0.04250548172935763,5,0.0,0.0
0.05,B2,unseen,standard,vertical_new,5,5,0.0,0.0,1,,,5,0.0,0.0,5,0.5612847222222223,0.07136187525946777,5,0.5612847222222223,0.07136187525946777,5,0.004166666666666667,0.009316949906249124
0.05,B2,unseen,standard,wide_new,5,5,0.0,0.0,2,,,5,0.0,0.0,5,0.5338541666666667,0.045438376139938896,5,0.5338541666666667,0.045438376139938896,5,0.0125,0.018633899812498248
0.05,B3,all,__all__,__all__,5,5,0.07239583333333334,0.019260273007396453,5,0.5815515326048984,0.06489632188557545,5,0.12827217841709035,0.031367092017025006,5,0.5878421359592014,0.06284760740462442,5,0.583734130859375,0.05939062577050737,5,0.02578125,0.006203713150818539
0.05,B3,seen,__all__,__all__,5,5,0.10138888888888889,0.024355108217708584,5,0.5330117322291236,0.08118861644632779,5,0.1697200525786645,0.03621685758642513,5,0.5989631558641976,0.07185078481948656,5,0.5966965663580247,0.06934319670186317,5,0.04444444444444444,0.010814174654442663
0.05,B3,seen,__all__,central_furniture,5,5,0.08333333333333334,0.03294039229342062,5,0.545,0.09420721840708385,5,0.14270592777424268,0.05154393242867068,5,0.5996961805555555,0.07260608224821333,5,0.6034288194444444,0.06879162283011002,5,0.035416666666666666,0.01743041721945991
0.05,B3,seen,__all__,clear,5,5,0.20416666666666666,0.049738901609638855,5,0.5329523809523808,0.07872740650591378,5,0.2922898632787391,0.05285093174788138,5,0.6095486111111111,0.08334878848834244,5,0.6180989583333333,0.07708872794366071,5,0.09166666666666666,0.029828793881825733
0.05,B3,seen,__all__,vertical_mid,5,5,0.016666666666666666,0.037267799624996496,2,,,5,0.029629629629629627,0.06625386599999376,5,0.6259114583333333,0.055169651387412484,5,0.5892361111111111,0.06506335526397342,5,0.00625,0.009316949906249124
0.05,B3,seen,harsh,__all__,5,5,0.18055555555555552,0.04392052305789416,5,0.6575056640926182,0.11249760561533445,5,0.2809859941420738,0.05484671344482051,5,0.6441743827160493,0.09170479346877043,5,0.6441743827160493,0.09170479346877043,5,0.04861111111111111,0.02196026152894708
0.05,B3,seen,harsh,central_furniture,5,5,0.16666666666666669,0.06588078458684124,5,0.7833333333333333,0.1394433377556793,5,0.26635364635364633,0.0856144102235082,5,0.656423611111111,0.09018048643729061,5,0.656423611111111,0.09018048643729061,5,0.029166666666666664,0.023753654689565376
0.05,B3,seen,harsh,clear,5,5,0.35,0.08640183897219883,5,0.6243728304719017,0.11871662927165305,5,0.44157211230115034,0.07343065960316363,5,0.6739583333333334,0.09990297484900316,5,0.6739583333333334,0.09990297484900316,5,0.1125,0.0562885670254429
0.05,B3,seen,harsh,vertical_mid,5,5,0.025,0.055901699437494755,2,,,5,0.04444444444444444,0.09938079899999064,5,0.6796875,0.057021405902482586,5,0.6796875,0.057021405902482586,5,0.004166666666666667,0.009316949906249124
0.05,B3,seen,standard,__all__,5,5,0.02222222222222222,0.007607257743127307,5,0.2138095238095238,0.05271538261860432,5,0.04013909009586688,0.013251597354468956,5,0.5566358024691358,0.0617957757608842,5,0.5566358024691358,0.0617957757608842,5,0.04027777777777778,0.009054447785003675
